x,y,u,v,p
3.3,0.1,-0.00027263552,-4.5263955e-06,-4.3787077e-05
3.4,0.2,-0.00027929552,-1.053558e-06,-4.3304575e-05
3.5,0.3,-0.00028231813,6.3898756e-07,-4.2805877e-05
3.6,0.4,-0.0002824415,6.1601855e-07,-4.230595e-05
3.7,0.5,-0.00028026878,-9.799904e-07,-4.1828927e-05
3.8,0.6,-0.00027615743,-3.9121915e-06,-4.132783e-05
3.9,0.7,-0.00027006294,-7.909043e-06,-4.074924e-05
4.0,0.8,-0.00026163485,-1.271572e-05,-4.001629e-05
4.1,0.9,-0.00025023622,-1.8057752e-05,-3.901555e-05
4.2,1.0,-0.0002349821,-2.3630939e-05,-3.760014e-05
4.3,1.1,-0.00021477147,-2.9055718e-05,-3.5583307e-05
4.4,1.2,-0.00018829624,-3.384397e-05,-3.274651e-05
4.5,1.3,-0.00015403815,-3.73643e-05,-2.8848814e-05
4.6,1.4,-0.00011018294,-3.888836e-05,-2.3662316e-05
4.7,1.5,-5.435561e-05,-3.742093e-05,-1.7087053e-05
4.8,1.6,1.7404971e-05,-3.2450545e-05,-9.56481e-06
2.2898657,-0.81691027,-1.4181353e-05,-5.8480022e-05,-4.3001946e-05
2.2904923,-0.9158248,3.2976637e-05,-5.6055596e-05,-4.3172146e-05
2.3929534,-0.71189684,-5.6497796e-05,-5.6592362e-05,-4.372007e-05
2.4949071,-0.60514325,-9.6337295e-05,-5.2828877e-05,-4.4184464e-05
2.5974052,-0.5019317,-0.00013233128,-4.7500824e-05,-4.4472836e-05
2.6988838,-0.40061003,-0.00016508045,-4.103008e-05,-4.4597477e-05
2.8,-0.3,-0.00019452853,-3.3766315e-05,-4.45874e-05
2.9,-0.2,-0.00022006084,-2.6190695e-05,-4.446322e-05
3.0,-0.1,-0.00024129974,-1.8756438e-05,-4.425786e-05
3.1,4.0865467e-11,-0.0002578994,-1.1993526e-05,-4.399784e-05
3.2,0.1,-0.00026985578,-6.373073e-06,-4.3706586e-05
3.3,0.2,-0.00027751847,-2.2312029e-06,-4.3408298e-05
3.4,0.3,-0.0002814923,2.3941865e-07,-4.311611e-05
3.5,0.4,-0.0002824628,1.0361566e-06,-4.281616e-05
3.6,0.5,-0.00028093904,2.8483254e-07,-4.2515294e-05
3.7,0.6,-0.00027724786,-1.8542878e-06,-4.2224245e-05
3.8,0.7,-0.00027140975,-5.1271295e-06,-4.18788e-05
3.9,0.8,-0.00026308084,-9.302116e-06,-4.141618e-05
4.0,0.9,-0.00025163378,-1.4133146e-05,-4.074335e-05
4.1,1.0,-0.0002361758,-1.9351854e-05,-3.9730945e-05
4.2,1.1,-0.00021558942,-2.4640753e-05,-3.821185e-05
4.3,1.2,-0.00018855116,-2.9605379e-05,-3.5981644e-05
4.4,1.3,-0.00015354625,-3.3755314e-05,-3.2815715e-05
4.5,1.4,-0.00010882867,-3.645992e-05,-2.8484554e-05
4.6,1.5,-5.2268137e-05,-3.7102618e-05,-2.2903583e-05
4.7,1.6,1.9254134e-05,-3.52575e-05,-1.6178286e-05
2.187229,-0.8221068,-1.3704826e-05,-6.0958424e-05,-4.189442e-05
2.1878257,-0.92127424,3.230845e-05,-5.8315036e-05,-4.2044838e-05
2.2900555,-0.71701235,-5.4480115e-05,-5.9274174e-05,-4.2650256e-05
2.3919828,-0.61153585,-9.241778e-05,-5.5706605e-05,-4.316905e-05
2.4945798,-0.50527245,-0.00012817653,-5.042618e-05,-4.3496002e-05
2.5976987,-0.40199396,-0.00016058948,-4.3897475e-05,-4.3693984e-05
2.6991816,-0.30061316,-0.0001896378,-3.6603073e-05,-4.3771674e-05
2.8,-0.2,-0.00021512236,-2.8914636e-05,-4.375989e-05
2.9,-0.1,-0.00023654287,-2.1311145e-05,-4.3685843e-05
3.0,4.768244e-11,-0.0002536806,-1.4235489e-05,-4.357664e-05
3.1,0.1,-0.00026643404,-8.145233e-06,-4.3451062e-05
3.2,0.2,-0.00027502014,-3.3872584e-06,-4.3322012e-05
3.3,0.3,-0.00027989366,-1.7438042e-07,-4.3208667e-05
3.4,0.4,-0.00028164225,1.4271359e-06,-4.311954e-05
3.5,0.5,-0.00028077362,1.5183799e-06,-4.302121e-05
3.6,0.6,-0.00027752275,2.2824386e-07,-4.2923286e-05
3.7,0.7,-0.0002719297,-2.2497914e-06,-4.2804153e-05
3.8,0.8,-0.00026368193,-5.6890176e-06,-4.2601656e-05
3.9,0.9,-0.00025215777,-9.867152e-06,-4.223892e-05
4.0,1.0,-0.00023646932,-1.4547375e-05,-4.160484e-05
4.1,1.1,-0.00021549463,-1.94617e-05,-4.0551928e-05
4.2,1.2,-0.00018791636,-2.4293538e-05,-3.88943e-05
4.3,1.3,-0.00015224172,-2.866493e-05,-3.641828e-05
4.4,1.4,-0.00010681203,-3.212535e-05,-3.2907607e-05
4.5,1.5,-4.968861e-05,-3.4196702e-05,-2.8209803e-05
4.6,1.6,2.1454964e-05,-3.4619537e-05,-2.2393024e-05
2.1874669,-0.7219482,-5.2761632e-05,-6.194498e-05,-4.155922e-05
2.0853508,-0.8259649,-1.40519405e-05,-6.345362e-05,-4.078357e-05
2.0852559,-0.9259206,3.0944833e-05,-6.0588973e-05,-4.0907744e-05
2.2897942,-0.6173722,-8.890888e-05,-5.8529175e-05,-4.2122232e-05
2.3920274,-0.51045454,-0.00012358208,-5.336717e-05,-4.2483975e-05
2.495689,-0.40408936,-0.0001558593,-4.6759116e-05,-4.2719457e-05
2.598611,-0.30121544,-0.00018464318,-3.933933e-05,-4.287116e-05
2.7,-0.2,-0.0002099558,-3.1524767e-05,-4.2950804e-05
2.8,-0.1,-0.0002314359,-2.3748644e-05,-4.2987915e-05
2.9,5.6090937e-11,-0.0002489802,-1.637718e-05,-4.3009604e-05
3.0,0.1,-0.00026240878,-9.845517e-06,-4.303382e-05
3.1,0.2,-0.00027182288,-4.5108077e-06,-4.306694e-05
3.2,0.3,-0.00027755238,-5.952964e-07,-4.31192e-05
3.3,0.4,-0.00028005042,1.7925088e-06,-4.3205073e-05
3.4,0.5,-0.00027978313,2.706083e-06,-4.3317552e-05
3.5,0.6,-0.00027698715,2.2728768e-06,-4.3417833e-05
3.6,0.7,-0.00027164363,6.3413546e-07,-4.3513897e-05
3.7,0.8,-0.0002634727,-2.0082114e-06,-4.355752e-05
3.8,0.9,-0.00025186836,-5.4470074e-06,-4.348328e-05
3.9,1.0,-0.00023595276,-9.476061e-06,-4.3196265e-05
4.0,1.1,-0.00021461886,-1.3869509e-05,-4.2567477e-05
4.1,1.2,-0.00018656925,-1.8377119e-05,-4.1430252e-05
4.2,1.3,-0.00015035945,-2.2715536e-05,-3.958569e-05
4.3,1.4,-0.000104417486,-2.6571166e-05,-3.6823316e-05
4.4,1.5,-4.7019883e-05,-2.9625888e-05,-3.296518e-05
4.5,1.6,2.38356e-05,-3.1706168e-05,-2.7960428e-05
2.187687,-0.62230784,-8.589339e-05,-6.134378e-05,-4.104743e-05
2.0852926,-0.7263576,-5.1476436e-05,-6.4632135e-05,-4.0460334e-05
1.9835628,-0.82890743,-1.5022836e-05,-6.600112e-05,-3.9673538e-05
1.9835997,-0.92898715,2.855724e-05,-6.29141e-05,-3.9781906e-05
2.2893844,-0.5168163,-0.00011879322,-5.6332137e-05,-4.1441966e-05
2.392928,-0.40888438,-0.00015043133,-4.972635e-05,-4.1704177e-05
2.4965682,-0.30338094,-0.00017913403,-4.213621e-05,-4.189657e-05
2.5990057,-0.2010366,-0.00020434096,-3.4133107e-05,-4.2049574e-05
2.7,-0.1,-0.0002260043,-2.6092666e-05,-4.2179552e-05
2.8,6.529519e-11,-0.00024383557,-1.8433073e-05,-4.2312007e-05
2.9,0.1,-0.00025782117,-1.148292e-05,-4.2465927e-05
3.0,0.2,-0.00026796083,-5.601954e-06,-4.2648102e-05
3.1,0.3,-0.00027447753,-1.0226413e-06,-4.2861746e-05
3.2,0.4,-0.00027770724,2.1264093e-06,-4.3111704e-05
3.3,0.5,-0.00027801984,3.8475127e-06,-4.3402884e-05
3.4,0.6,-0.00027566045,4.2480447e-06,-4.3703923e-05
3.5,0.7,-0.0002705823,3.4572495e-06,-4.40051e-05
3.6,0.8,-0.00026250107,1.6402399e-06,-4.4278724e-05
3.7,0.9,-0.00025083544,-1.0173211e-06,-4.4469096e-05
3.8,1.0,-0.00023472775,-4.33454e-06,-4.4496082e-05
3.9,1.1,-0.00021309551,-8.125418e-06,-4.424678e-05
4.0,1.2,-0.00018468121,-1.2195947e-05,-4.357307e-05
4.1,1.3,-0.0001480981,-1.6343138e-05,-4.2292682e-05
4.2,1.4,-0.000101871854,-2.0358932e-05,-4.0203733e-05
4.3,1.5,-4.443915e-05,-2.405326e-05,-3.7117952e-05
4.4,1.6,2.5893098e-05,-2.7314907e-05,-3.29272e-05
2.1877391,-0.5221311,-0.00011447867,-5.925714e-05,-4.037819e-05
2.0855522,-0.62634915,-8.334377e-05,-6.418595e-05,-3.995498e-05
1.983609,-0.7293321,-5.0915605e-05,-6.736512e-05,-3.9362134e-05
1.8826375,-0.8303522,-1.6798847e-05,-6.862366e-05,-3.858168e-05
1.882634,-0.930354,2.5127245e-05,-6.532628e-05,-3.867446e-05
2.2899046,-0.4148733,-0.00014475865,-5.2750092e-05,-4.065394e-05
2.3940053,-0.3075785,-0.00017309471,-4.5028748e-05,-4.0873336e-05
2.4975145,-0.20273428,-0.0001983887,-3.67439e-05,-4.107026e-05
2.5991251,-0.10085373,-0.00022009903,-2.8439299e-05,-4.1272877e-05
2.7,7.4897324e-11,-0.00023827566,-2.0420404e-05,-4.1499614e-05
2.8,0.1,-0.0002527113,-1.3070026e-05,-4.176291e-05
2.9,0.2,-0.0002634783,-6.666629e-06,-4.207592e-05
3.0,0.3,-0.000270702,-1.4589183e-06,-4.243746e-05
3.1,0.4,-0.00027462587,2.4175035e-06,-4.2846557e-05
3.2,0.5,-0.00027551988,4.923792e-06,-4.3300264e-05
3.3,0.6,-0.00027358482,6.135254e-06,-4.378606e-05
3.4,0.7,-0.000268786,6.1754126e-06,-4.4281336e-05
3.5,0.8,-0.0002608213,5.1834627e-06,-4.4767512e-05
3.6,0.9,-0.0002491313,3.3167832e-06,-4.519818e-05
3.7,1.0,-0.00023288978,7.3334604e-07,-4.550593e-05
3.8,1.1,-0.00021104731,-2.4177332e-06,-4.5592853e-05
3.9,1.2,-0.00018239408,-5.9922236e-06,-4.5326753e-05
4.0,1.3,-0.0001456148,-9.852338e-06,-4.454313e-05
4.1,1.4,-9.932604e-05,-1.3874534e-05,-4.3052e-05
4.2,1.5,-4.2097763e-05,-1.7959286e-05,-4.0664767e-05
4.3,1.6,2.758728e-05,-2.2064829e-05,-3.7237074e-05
2.1885908,-0.42059314,-0.0001393034,-5.5746164e-05,-3.9591967e-05
2.086139,-0.52601224,-0.00011068475,-6.219281e-05,-3.929118e-05
1.9836359,-0.62939715,-8.127306e-05,-6.7078836e-05,-3.8858943e-05
1.8826386,-0.73035175,-5.1192066e-05,-7.017643e-05,-3.8275437e-05
1.7826365,-0.83035266,-1.9312989e-05,-7.13617e-05,-3.7521164e-05
1.7826304,-0.9303558,2.0861698e-05,-6.785365e-05,-3.7602465e-05
2.2918293,-0.31308606,-0.00016677089,-4.7991594e-05,-3.981848e-05
2.395325,-0.20632133,-0.00019190343,-3.946893e-05,-4.0033552e-05
2.4978828,-0.10254205,-0.00021377332,-3.0811025e-05,-4.0284445e-05
2.6,8.46984e-11,-0.0002323263,-2.2361284e-05,-4.0586354e-05
2.7,0.1,-0.0002471089,-1.4618645e-05,-4.0942876e-05
2.8,0.2,-0.00025841667,-7.714291e-06,-4.1366387e-05
2.9,0.3,-0.00026627333,-1.907403e-06,-4.185952e-05
3.0,0.4,-0.00027084057,2.6592438e-06,-4.2413205e-05
3.1,0.5,-0.00027230568,5.9188624e-06,-4.302349e-05
3.2,0.6,-0.000270806,7.916393e-06,-4.367486e-05
3.3,0.7,-0.00026630043,8.760029e-06,-4.4350872e-05
3.4,0.8,-0.00025848905,8.5720985e-06,-4.5031644e-05
3.5,0.9,-0.0002468276,7.4836694e-06,-4.5679226e-05
3.6,1.0,-0.00023052425,5.6283266e-06,-4.6236033e-05
3.7,1.1,-0.0002085757,3.1233053e-06,-4.6617748e-05
3.8,1.2,-0.00017982376,6.8911405e-08,-4.670736e-05
3.9,1.3,-0.00014302376,-3.4520249e-06,-4.6356145e-05
4.0,1.4,-9.688331e-05,-7.3793717e-06,-4.5389643e-05
4.1,1.5,-4.0073177e-05,-1.1683499e-05,-4.3623637e-05
4.2,1.6,2.8794615e-05,-1.6372407e-05,-4.0900533e-05
2.1897092,-0.3195749,-0.00016025669,-5.1045914e-05,-3.8740323e-05
2.0868063,-0.42562082,-0.00013407423,-5.8787657e-05,-3.8502898e-05
1.9839683,-0.5292558,-0.00010716132,-6.52097e-05,-3.8190534e-05
1.8826387,-0.63035166,-7.995326e-05,-7.002798e-05,-3.777134e-05
1.7826383,-0.7303518,-5.195399e-05,-7.3091025e-05,-3.721866e-05
1.6826347,-0.8303535,-2.2036817e-05,-7.422152e-05,-3.6496895e-05
1.6826243,-0.930359,1.635569e-05,-7.048467e-05,-3.656722e-05
2.2931535,-0.2112861,-0.00018505237,-4.229913e-05,-3.895697e-05
2.396599,-0.10524892,-0.00020704763,-3.324937e-05,-3.923267e-05
2.4990804,-0.0012299254,-0.00022582528,-2.4377985e-05,-3.9583854e-05
2.6,0.1,-0.00024104145,-1.6145848e-05,-4.0018185e-05
2.7,0.2,-0.00025280542,-8.756308e-06,-4.0536856e-05
2.8,0.3,-0.00026123106,-2.3725945e-06,-4.1142714e-05
2.9,0.4,-0.0002663968,2.8476445e-06,-4.1825442e-05
3.0,0.5,-0.00026841398,6.826224e-06,-4.257742e-05
3.1,0.6,-0.00026736027,9.578954e-06,-4.3384054e-05
3.2,0.7,-0.00026317287,1.1192857e-05,-4.4224584e-05
3.3,0.8,-0.0002555578,1.1776324e-05,-4.5082757e-05
3.4,0.9,-0.00024398809,1.1437867e-05,-4.59253e-05
3.5,1.0,-0.00022770782,1.0287253e-05,-4.6702393e-05
3.6,1.1,-0.00020576247,8.413304e-06,-4.7340734e-05
3.7,1.2,-0.0001770558,5.879569e-06,-4.7738064e-05
3.8,1.3,-0.00014040664,2.7220262e-06,-4.776062e-05
3.9,1.4,-9.460698e-05,-1.0463373e-06,-4.7249418e-05
4.0,1.5,-3.8409722e-05,-5.4485504e-06,-4.603044e-05
4.1,1.6,2.9495668e-05,-1.0533003e-05,-4.3940843e-05
2.191076,-0.21810357,-0.00017780904,-4.529462e-05,-3.7859892e-05
2.088048,-0.32419285,-0.00015412759,-5.4062915e-05,-3.763027e-05
1.9854937,-0.4281508,-0.00012946413,-6.181008e-05,-3.7392238e-05
1.8835305,-0.5296592,-0.000104459425,-6.8220965e-05,-3.709623e-05
1.7826387,-0.63035166,-7.902562e-05,-7.307896e-05,-3.6711717e-05
1.682638,-0.730352,-5.289023e-05,-7.61462e-05,-3.6197784e-05
1.5826315,-0.830355,-2.4989124e-05,-7.719596e-05,-3.5519217e-05
1.582614,-0.9303645,1.1595981e-05,-7.320068e-05,-3.557736e-05
2.29474,-0.11044876,-0.00019972581,-3.5899317e-05,-3.8137383e-05
2.3977332,-0.0043043946,-0.0002187627,-2.6541027e-05,-3.8512142e-05
2.4993353,0.09915156,-0.00023442796,-1.774069e-05,-3.8998467e-05
2.6,0.2,-0.00024667123,-9.805164e-06,-3.9598905e-05
2.7,0.3,-0.00025560748,-2.863255e-06,-4.0301114e-05
2.8,0.4,-0.0002613314,2.9820837e-06,-4.1097894e-05
2.9,0.5,-0.00026388638,7.645337e-06,-4.1975076e-05
3.0,0.6,-0.00026328588,1.1119143e-05,-4.2923813e-05
3.1,0.7,-0.0002594471,1.3466558e-05,-4.391558e-05
3.2,0.8,-0.00025207747,1.4781748e-05,-4.493498e-05
3.3,0.9,-0.0002406692,1.5155458e-05,-4.5952365e-05
3.4,1.0,-0.00022450283,1.467488e-05,-4.6923888e-05
3.5,1.1,-0.00020267535,1.34038955e-05,-4.7785383e-05
3.6,1.2,-0.00017415115,1.1375285e-05,-4.844714e-05
3.7,1.3,-0.00013781794,8.588836e-06,-4.8790575e-05
3.8,1.4,-9.2530885e-05,5.016156e-06,-4.867141e-05
3.9,1.5,-3.7117636e-05,6.01758e-07,-4.7928817e-05
4.0,1.6,2.9685343e-05,-4.738106e-06,-4.6402623e-05
2.1929524,-0.11609537,-0.00019215097,-3.8648097e-05,-3.700322e-05
2.0897074,-0.2231234,-0.00017081117,-4.8248225e-05,-3.673018e-05
1.9860197,-0.3278551,-0.00014814814,-5.7147347e-05,-3.649806e-05
1.883967,-0.42962122,-0.00012510274,-6.4928296e-05,-3.6275997e-05
1.7826388,-0.53035164,-0.00010176244,-7.1408984e-05,-3.6020214e-05
1.6826386,-0.63035166,-7.8227604e-05,-7.628938e-05,-3.568721e-05
1.5826373,-0.7303522,-5.4019238e-05,-7.9346304e-05,-3.522459e-05
2.2966292,-0.008475529,-0.000211291,-2.8827928e-05,-3.738713e-05
2.398551,0.09636578,-0.0002272523,-1.9501573e-05,-3.790576e-05
2.4994764,0.19900069,-0.00023996309,-1.0951831e-05,-3.856185e-05
2.6,0.3,-0.0002494287,-3.3877402e-06,-3.934796e-05
2.7,0.4,-0.00025567558,3.0613467e-06,-4.0243744e-05
2.8,0.5,-0.00025875506,8.378327e-06,-4.123449e-05
2.9,0.6,-0.00025862214,1.2538928e-05,-4.2307267e-05
3.0,0.7,-0.00025516265,1.5582298e-05,-4.3438133e-05
3.1,0.8,-0.00024809217,1.7585733e-05,-4.4603752e-05
3.2,0.9,-0.0002369188,1.862878e-05,-4.5777957e-05
3.3,1.0,-0.00022095985,1.8777142e-05,-4.692109e-05
3.4,1.1,-0.0001993638,1.8073473e-05,-4.797649e-05
3.5,1.2,-0.00017115547,1.6525473e-05,-4.8865237e-05
3.6,1.3,-0.0001352869,1.4104768e-05,-4.948246e-05
3.7,1.4,-9.067062e-05,1.0749188e-05,-4.96988e-05
3.8,1.5,-3.61876e-05,6.380046e-06,-4.9367376e-05
3.9,1.6,2.939065e-05,8.903783e-07,-4.8335896e-05
2.0918136,-0.121902205,-0.00018442831,-4.1490515e-05,-3.584823e-05
2.195503,-0.0142741455,-0.00020336983,-3.1318705e-05,-3.6226123e-05
1.9879268,-0.22716804,-0.00016384963,-5.1268944e-05,-3.557344e-05
1.8850881,-0.32918406,-0.00014260203,-6.0218903e-05,-3.5359226e-05
1.7826406,-0.4303516,-0.000120920085,-6.817804e-05,-3.517381e-05
1.6826389,-0.53035164,-9.931831e-05,-7.4728814e-05,-3.498154e-05
1.5826387,-0.63035166,-7.757742e-05,-7.967289e-05,-3.4709785e-05
1.4826359,-0.73035276,-5.537313e-05,-8.269238e-05,-3.431274e-05
1.4826257,-0.83035773,-2.8204731e-05,-8.0279395e-05,-3.4601097e-05
2.2977142,0.09236501,-0.00021960017,-2.1416401e-05,-3.675104e-05
2.3990002,0.19670632,-0.00023273111,-1.2240882e-05,-3.744478e-05
2.5,0.3,-0.00024271972,-3.957286e-06,-3.8295628e-05
2.6,0.4,-0.00024945574,3.082577e-06,-3.9276143e-05
2.7,0.5,-0.0002530479,9.026593e-06,-4.0368395e-05
2.8,0.6,-0.00025339873,1.3840959e-05,-4.1552572e-05
2.9,0.7,-0.00025035662,1.7543976e-05,-4.2807285e-05
3.0,0.8,-0.00024364001,2.0194648e-05,-4.410521e-05
3.1,0.9,-0.00023277655,2.186236e-05,-4.5420184e-05
3.2,1.0,-0.00021711843,2.2595952e-05,-4.6715068e-05
3.3,1.1,-0.00019586414,2.2420032e-05,-4.793915e-05
3.4,1.2,-0.00016809649,2.1322661e-05,-4.902267e-05
3.5,1.3,-0.00013282729,1.9253883e-05,-4.9872906e-05
3.6,1.4,-8.902322e-05,1.612663e-05,-5.037496e-05
3.7,1.5,-3.5596862e-05,1.1839473e-05,-5.0395636e-05
3.8,1.6,2.8648908e-05,6.2786944e-06,-4.9794467e-05
2.0941117,-0.021043576,-0.0001950753,-3.400172e-05,-3.503526e-05
1.9905815,-0.12585396,-0.00017674935,-4.4331053e-05,-3.4658395e-05
2.1971579,0.0867339,-0.00021148985,-2.3549632e-05,-3.5557758e-05
1.8867738,-0.22880663,-0.00015716693,-5.42703e-05,-3.439905e-05
1.7837517,-0.32992253,-0.00013708723,-6.344973e-05,-3.4224693e-05
1.6826423,-0.43035153,-0.000116944815,-7.1550035e-05,-3.4110242e-05
1.582639,-0.5303516,-9.697034e-05,-7.824572e-05,-3.3988912e-05
1.4826384,-0.6303518,-7.7104305e-05,-8.323718e-05,-3.3793967e-05
1.3826334,-0.7303538,-5.6989826e-05,-8.6175285e-05,-3.347847e-05
1.3826154,-0.8303627,-3.1723604e-05,-8.345814e-05,-3.3758915e-05
2.298538,0.19284078,-0.00022498828,-1.37239385e-05,-3.626287e-05
2.3994765,0.29780832,-0.00023543368,-4.751368e-06,-3.7153997e-05
2.5,0.4,-0.00024269552,3.0379558e-06,-3.8207785e-05
2.6,0.5,-0.00024679073,9.591825e-06,-3.9388422e-05
2.7,0.6,-0.00024764158,1.5029613e-05,-4.0673338e-05
2.8,0.7,-0.00024505827,1.9358311e-05,-4.2038548e-05
2.9,0.8,-0.00023875314,2.261942e-05,-4.3455806e-05
3.0,0.9,-0.00022827435,2.4869156e-05,-4.4897115e-05
3.1,1.0,-0.00021300865,2.6144464e-05,-4.6326568e-05
3.2,1.1,-0.00019220143,2.6455826e-05,-4.76979e-05
3.3,1.2,-0.00016499056,2.5776213e-05,-4.894872e-05
3.4,1.3,-0.00013044264,2.403999e-05,-4.9997107e-05
3.5,1.4,-8.757163e-05,2.1143682e-05,-5.0741728e-05
3.6,1.5,-3.5316778e-05,1.696425e-05,-5.1061907e-05
3.7,1.6,2.7507842e-05,1.13862925e-05,-5.0831764e-05
2.09681,0.08019291,-0.00020299327,-2.58784e-05,-3.433348e-05
1.9933156,-0.025441628,-0.00018678664,-3.66272e-05,-3.3810145e-05
1.8895954,-0.12813534,-0.00016909272,-4.7202317e-05,-3.344855e-05
2.1983016,0.18743326,-0.00021677247,-1.5435542e-05,-3.503328e-05
1.7852731,-0.22966804,-0.00015044597,-5.7418096e-05,-3.3222725e-05
1.6826737,-0.330352,-0.00013158997,-6.68657e-05,-3.311799e-05
1.5826458,-0.4303514,-0.000113003516,-7.513985e-05,-3.309108e-05
1.4826391,-0.5303516,-9.474225e-05,-8.197231e-05,-3.30573e-05
1.3826383,-0.6303518,-7.684313e-05,-8.6977314e-05,-3.2956774e-05
1.2826285,-0.7303558,-5.891145e-05,-8.9770605e-05,-3.2741857e-05
1.2825975,-0.8303716,-3.5589543e-05,-8.6705404e-05,-3.301293e-05
2.2996354,0.29329887,-0.00022767998,-5.812813e-06,-3.5950812e-05
2.3996568,0.39873883,-0.00023540106,2.8236907e-06,-3.7046797e-05
2.5,0.5,-0.00024000503,1.0073047e-05,-3.830683e-05
2.6,0.6,-0.00024137314,1.61122e-05,-3.968182e-05
2.7,0.7,-0.00023929008,2.1036323e-05,-4.1146224e-05
2.8,0.8,-0.00023345632,2.4873818e-05,-4.2671283e-05
2.9,0.9,-0.0002234364,2.7667158e-05,-4.4226203e-05
3.0,1.0,-0.00020865182,2.9443085e-05,-4.5775654e-05
3.1,1.1,-0.0001883916,3.0202855e-05,-4.727596e-05
3.2,1.2,-0.00016184484,2.9907498e-05,-4.867104e-05
3.3,1.3,-0.0001281277,2.8480374e-05,-4.988807e-05
3.4,1.4,-8.629537e-05,2.5810326e-05,-5.0837632e-05
3.5,1.5,-3.531233e-05,2.1761576e-05,-5.1413153e-05
3.6,1.6,2.6015481e-05,1.6197233e-05,-5.1498784e-05
2.09765,0.18092074,-0.00020806513,-1.7382574e-05,-3.375851e-05
1.9956697,0.075006366,-0.0001941834,-2.8260753e-05,-3.306118e-05
1.8924729,-0.027956648,-0.00017839088,-3.9267037e-05,-3.255544e-05
1.788365,-0.12921101,-0.00016135254,-5.018311e-05,-3.222754e-05
2.1997516,0.28807977,-0.00021944202,-7.0562824e-06,-3.4687804e-05
1.684993,-0.22984172,-0.00014376674,-6.0701514e-05,-3.2076627e-05
1.582705,-0.3303525,-0.0001261758,-7.045794e-05,-3.2060638e-05
1.4826524,-0.43035126,-0.000109116976,-7.8965306e-05,-3.2132233e-05
1.3826396,-0.5303514,-9.2666676e-05,-8.591012e-05,-3.2204218e-05
1.282637,-0.6303522,-7.683454e-05,-9.087042e-05,-3.2218104e-05
1.1826202,-0.7303594,-6.118194e-05,-9.343037e-05,-3.2126918e-05
1.1825664,-0.8303875,-3.9845938e-05,-8.997408e-05,-3.2387954e-05
2.3002114,0.39488372,-0.00022770083,2.3122639e-06,-3.5820198e-05
2.400196,0.49878526,-0.0002327664,1.0374994e-05,-3.7136106e-05
2.5,0.6,-0.00023461091,1.7095717e-05,-3.858988e-05
2.6,0.7,-0.00023306935,2.2590499e-05,-4.0144012e-05
2.7,0.8,-0.00022776666,2.6974572e-05,-4.17662e-05
2.8,0.9,-0.00021828036,3.0277208e-05,-4.3423846e-05
2.9,1.0,-0.00020406186,3.251692e-05,-4.5080924e-05
3.0,1.1,-0.00018444294,3.3688928e-05,-4.6694837e-05
3.1,1.2,-0.00015865896,3.3745844e-05,-4.8215115e-05
3.2,1.3,-0.00012587177,3.2604006e-05,-4.9575985e-05
3.3,1.4,-8.51715e-05,3.0147252e-05,-5.0698207e-05
3.4,1.5,-3.5545865e-05,2.6238595e-05,-5.1489842e-05
3.5,1.6,2.421958e-05,2.0713771e-05,-5.1845236e-05
2.1009967,0.28164998,-0.00021082674,-8.536159e-06,-3.3394288e-05
1.9984369,0.17540467,-0.00019912109,-1.9380162e-05,-3.246456e-05
1.8954772,0.07190289,-0.00018524175,-3.0617466e-05,-3.176787e-05
1.7921818,-0.028509159,-0.00016991899,-4.1920717e-05,-3.1287425e-05
1.6873786,-0.12923913,-0.00015352367,-5.330467e-05,-3.1016913e-05
2.201507,0.38930508,-0.00021959239,1.5358643e-06,-3.4539735e-05
1.5843892,-0.22977221,-0.00013697165,-6.42309e-05,-3.0961266e-05
1.4827642,-0.33035353,-0.00012074292,-7.430991e-05,-3.10611e-05
1.3826659,-0.43035093,-0.00010531185,-8.303449e-05,-3.1251133e-05
1.2826397,-0.5303514,-9.078062e-05,-9.0039764e-05,-3.1449996e-05
1.182637,-0.6303522,-7.7116674e-05,-9.48657e-05,-3.160097e-05
1.0826032,-0.7303665,-6.3837426e-05,-9.706605e-05,-3.1663756e-05
1.0825127,-0.8304156,-4.4530043e-05,-9.318432e-05,-3.1914253e-05
2.3009999,0.49599642,-0.00022513406,1.04496e-05,-3.589241e-05
2.4,0.6,-0.0002273618,1.798483e-05,-3.740894e-05
2.5,0.7,-0.00022640852,2.403456e-05,-3.904416e-05
2.6,0.8,-0.00022169591,2.8939734e-05,-4.0754257e-05
2.7,0.9,-0.00021281645,3.2722444e-05,-4.2505315e-05
2.8,1.0,-0.00019924712,3.539376e-05,-4.4259396e-05
2.9,1.1,-0.00018035782,3.6944806e-05,-4.59745e-05
3.0,1.2,-0.00015542761,3.732517e-05,-4.7603935e-05
3.1,1.3,-0.00012365919,3.6445217e-05,-4.9088227e-05
3.2,1.4,-8.417499e-05,3.418773e-05,-5.0356717e-05
3.3,1.5,-3.5977555e-05,3.0410738e-05,-5.132821e-05
3.4,1.6,2.2145556e-05,2.4959498e-05,-5.1913285e-05
2.1040888,0.38290545,-0.0002111256,5.462156e-07,-3.322599e-05
2.0026,0.2756642,-0.00020180784,-1.0131407e-05,-3.2067986e-05
1.8989092,0.17159732,-0.00018981674,-2.1400327e-05,-3.1133975e-05
1.7956629,0.07074674,-0.00017609465,-3.298248e-05,-3.0457046e-05
